TeamId,TeamName,SubmissionDate,Score
4123620,Codeon,"2020-01-15 16:35:55",0.11892
4237276,wasupandceacar,"2020-01-15 16:36:21",0.12555
600739,NikosKoutroubinis,"2020-01-15 16:43:27",0.10675
4022286,"Sourajeet Dhar","2020-01-15 16:47:28",0.14560
4236628,"Raunak Das","2020-01-15 16:49:09",0.13986
4022286,"Sourajeet Dhar","2020-01-15 16:51:33",0.14555
1573790,"Rohit MAHARASHI","2020-01-15 17:43:31",0.19159
4254375,PrecioCasas,"2020-01-15 17:43:43",0.19734
4111173,"Ctrl Alt Defeat","2020-01-15 17:50:40",0.12334
3585832,"Mitesh Bharadia","2020-01-15 18:04:05",0.18315
4258871,Rahul_Rampa,"2020-01-15 18:10:04",0.59779
4043569,"Paras Jadiya","2020-01-15 18:11:53",0.15888
4184320,"Monish Kumar","2020-01-15 18:13:33",0.11543
1573790,"Rohit MAHARASHI","2020-01-15 18:24:39",0.15300
3864851,"Bruno Faboci","2020-01-15 18:27:38",0.16444
2264762,Sichael,"2020-01-15 18:34:08",0.33893
4259572,"Shivam kannoujia","2020-01-15 18:56:45",0.15616
4019016,"Snehal Reddy","2020-01-15 19:00:15",0.14155
3647755,vlados547,"2020-01-15 19:00:47",0.13119
4259604,"Naveen Markam","2020-01-15 19:06:12",0.15616
3628931,"Robin Lo","2020-01-15 19:19:45",0.30351
2959903,"Thiago Dantas","2020-01-15 19:24:33",0.13311
3628931,"Robin Lo","2020-01-15 19:30:55",0.12955
3171750,"Nariman Jafari","2020-01-15 19:37:59",0.12016
1317373,hoffercm,"2020-01-15 19:43:58",0.13819
3171750,"Nariman Jafari","2020-01-15 19:44:10",0.11996
4259627,"Chicken Burger","2020-01-15 19:58:35",0.11574
1317373,hoffercm,"2020-01-15 20:12:51",0.13401
4254012,oldko,"2020-01-15 20:27:46",0.46612
1317373,hoffercm,"2020-01-15 20:31:34",0.13263
4067361,"Emma Kanbar","2020-01-15 20:51:04",0.14370
4259533,satnam,"2020-01-15 21:17:53",0.13986
4216633,VinChelladurai,"2020-01-15 21:38:44",0.11449
4240742,"Pavel #2","2020-01-15 21:42:28",0.16382
2978394,Kenrick,"2020-01-15 22:00:43",0.13816
2978394,Kenrick,"2020-01-15 22:09:06",0.13462
4249700,"Richard Paquin Morel","2020-01-15 22:28:48",0.40518
4252177,"silvester s","2020-01-15 23:14:22",0.13286
4234657,landon,"2020-01-15 23:33:21",0.13259
4221852,murkru,"2020-01-16 00:15:38",0.29029
4199302,"Five #2","2020-01-16 01:10:43",0.12051
4252094,"all for one","2020-01-16 01:26:32",0.13223
4031897,我没有提交次数了,"2020-01-16 01:33:40",0.11447
4260715,"yifan huang","2020-01-16 03:09:17",0.17433
3728143,"Eswaran Krish","2020-01-16 03:36:07",0.10643
3728143,"Eswaran Krish","2020-01-16 03:37:52",0.00000
4021570,"Rajasekaran R","2020-01-16 03:39:07",0.11482
3852944,Yamagishi,"2020-01-16 04:50:22",0.15503
3852944,Yamagishi,"2020-01-16 04:55:30",0.15491
4163448,akaringo,"2020-01-16 05:12:46",0.11578
2727207,ZhuYC825,"2020-01-16 05:15:49",0.14756
4201247,"John  #2","2020-01-16 05:18:29",0.16012
4251542,"ken kyogoku","2020-01-16 05:41:36",0.34298
4251300,AnilRavipati3,"2020-01-16 05:48:05",0.11864
4250869,"Emi Yamada","2020-01-16 05:48:24",0.13919
4261215,ComicLion,"2020-01-16 06:04:30",0.80816
4117316,"Dash Chan","2020-01-16 06:21:53",0.12096
4109629,"Hank #3","2020-01-16 06:50:24",0.14422
4246106,CHAOSMakers,"2020-01-16 06:52:37",0.12241
4109629,"Hank #3","2020-01-16 06:55:26",0.13494
4251900,"Triassic Solutions","2020-01-16 07:07:53",0.23743
2974821,moinuddin123,"2020-01-16 07:11:34",0.15059
2748553,mayank2007,"2020-01-16 07:25:16",0.19394
4155222,Scyphozoa375,"2020-01-16 07:25:32",0.11546
4117316,"Dash Chan","2020-01-16 07:27:51",0.11911
4255927,at083028,"2020-01-16 07:31:08",0.12607
2727207,ZhuYC825,"2020-01-16 07:51:14",0.14562
4253816,"Christian Singer","2020-01-16 07:55:39",0.15746
4261658,"Ali Zareshahi","2020-01-16 07:58:56",0.40890
3837934,AT083051,"2020-01-16 08:04:04",0.11872
4232655,酒中醉去梦中来,"2020-01-16 08:07:29",0.21099
3988627,"Charlie Cresswell","2020-01-16 08:24:00",0.19633
2727207,ZhuYC825,"2020-01-16 08:26:51",0.14266
4078998,"Nathan Janniaux","2020-01-16 08:42:49",0.16008
2727207,ZhuYC825,"2020-01-16 08:43:00",0.12558
1479385,avbdt,"2020-01-16 08:44:33",0.13081
4261873,Alpha_,"2020-01-16 08:52:25",0.74039
4261873,Alpha_,"2020-01-16 08:54:16",0.39496
1309649,nikil123,"2020-01-16 08:55:39",7.99415
4261873,Alpha_,"2020-01-16 09:01:23",0.39403
1309649,nikil123,"2020-01-16 09:12:40",0.14928
4176074,srikanth09556,"2020-01-16 09:13:03",0.12128
2974821,moinuddin123,"2020-01-16 09:14:32",0.13373
4261873,Alpha_,"2020-01-16 09:14:38",0.23612
4049732,"Pavel Krepelka","2020-01-16 09:16:45",0.13079
4255540,"yuki hatano","2020-01-16 09:25:21",0.18502
4021570,"Rajasekaran R","2020-01-16 09:26:03",0.11464
4223447,"Felix Koeth","2020-01-16 09:27:20",0.93866
4253816,"Christian Singer","2020-01-16 09:33:53",0.15475
1309649,nikil123,"2020-01-16 09:33:54",0.00000
4257071,"Amod Kolwalkar","2020-01-16 09:34:36",0.13136
2671819,elsacha,"2020-01-16 09:37:20",0.13109
3791135,sakshi1602,"2020-01-16 09:43:50",0.49891
4227830,"Maziar Izadi","2020-01-16 10:13:39",0.20732
4227830,"Maziar Izadi","2020-01-16 10:26:48",0.16227
4261124,"Egor #2","2020-01-16 10:37:54",0.15061
4253816,"Christian Singer","2020-01-16 10:47:03",0.14911
4260599,YuyiLi,"2020-01-16 10:56:58",0.11612
2671819,elsacha,"2020-01-16 10:58:37",0.12618
4253816,"Christian Singer","2020-01-16 10:59:58",0.14828
4254609,Mopcku,"2020-01-16 11:03:51",0.20317
4093111,"Alexander Kravchuk","2020-01-16 11:06:08",0.13413
4093111,"Alexander Kravchuk","2020-01-16 11:06:32",0.13280
4093111,"Alexander Kravchuk","2020-01-16 11:06:52",0.12896
4262464,tamagomagomago,"2020-01-16 11:33:46",0.40890
4109629,"Hank #3","2020-01-16 11:56:48",0.12858
4109629,"Hank #3","2020-01-16 11:59:02",0.12607
4109629,"Hank #3","2020-01-16 12:01:37",0.12510
4244984,FerraguEmmanuel,"2020-01-16 12:10:07",0.24863
4262476,drizzle-zl,"2020-01-16 12:17:15",0.16306
4253124,"Yuma Sasaka","2020-01-16 12:47:30",0.21732
4232655,酒中醉去梦中来,"2020-01-16 12:56:08",0.11972
3772071,ydamur,"2020-01-16 13:10:52",0.11578
4260762,lingqing97,"2020-01-16 13:15:40",0.17439
4244984,FerraguEmmanuel,"2020-01-16 13:16:07",0.21460
4261398,"RYO TANAKA","2020-01-16 13:30:04",0.40890
3524543,lembarek,"2020-01-16 13:30:19",0.18404
4253816,"Christian Singer","2020-01-16 13:40:12",0.14803
4254761,Kartheek_Sirigudi,"2020-01-16 13:55:22",0.13808
4163059,"Madhur Rawat","2020-01-16 14:00:00",1.19123
4244088,"kiki #2","2020-01-16 14:05:29",1.85317
4256732,AT083071,"2020-01-16 14:13:35",0.41697
4262781,"Mojtaba Naseri","2020-01-16 14:43:33",0.11533
4244984,FerraguEmmanuel,"2020-01-16 14:55:59",0.19638
4253816,"Christian Singer","2020-01-16 14:57:40",0.14650
4253641,"Nicolai Friedlich","2020-01-16 14:57:47",0.16972
4244984,FerraguEmmanuel,"2020-01-16 14:58:26",0.17827
4175562,"mukesh meena","2020-01-16 14:59:18",0.13484
4260365,rcs1999,"2020-01-16 15:01:54",0.17692
3410204,"Vinsensius Indra Suryanto","2020-01-16 15:09:46",0.14663
4067361,"Emma Kanbar","2020-01-16 15:18:12",0.14077
4243416,"Gangwar Nagendra","2020-01-16 15:18:26",0.15211
4244088,"kiki #2","2020-01-16 15:22:47",0.20079
4255086,"Khalil Mejouate","2020-01-16 15:26:55",0.14705
4253816,"Christian Singer","2020-01-16 15:29:12",0.14434
4253641,"Nicolai Friedlich","2020-01-16 15:42:58",0.16530
4253641,"Nicolai Friedlich","2020-01-16 15:52:46",0.15646
4254012,oldko,"2020-01-16 16:04:57",0.46246
4253641,"Nicolai Friedlich","2020-01-16 16:14:16",0.15185
4256466,AT083063,"2020-01-16 16:17:07",0.44125
4262652,MatteoCora,"2020-01-16 16:20:14",0.43486
3775989,"Mehedi Hasan Raj","2020-01-16 16:27:34",0.19087
4235019,Aeterna,"2020-01-16 16:41:41",0.15308
4253641,"Nicolai Friedlich","2020-01-16 16:48:43",0.12404
4238299,ChiZ,"2020-01-16 17:04:44",9.45411
4235019,Aeterna,"2020-01-16 17:08:00",0.14709
4262652,MatteoCora,"2020-01-16 17:29:10",0.23318
4261719,"alex #2","2020-01-16 17:47:16",0.15351
4263594,huangzhenhua,"2020-01-16 18:05:37",0.40890
1691833,"Simon Lindblad","2020-01-16 18:26:39",0.15257
4241301,"Anton Morenov","2020-01-16 18:48:47",0.14934
4195125,Артём,"2020-01-16 18:57:02",0.23315
4254609,Mopcku,"2020-01-16 19:03:27",0.14112
3910907,"Rui Almeida","2020-01-16 19:20:49",0.12584
3910907,"Rui Almeida","2020-01-16 19:28:50",0.12162
3910907,"Rui Almeida","2020-01-16 19:36:14",0.12017
3726309,"Evgeny Kondratov","2020-01-16 19:47:46",0.13704
4262652,MatteoCora,"2020-01-16 19:58:41",0.21073
3726309,"Evgeny Kondratov","2020-01-16 20:09:41",0.12647
4257420,"Mario Schröck","2020-01-16 20:11:46",0.13106
4264368,"Remco Scheepmaker","2020-01-16 20:42:34",0.19734
3262187,"Espen Hestdahl","2020-01-16 20:46:24",0.11868
4262652,MatteoCora,"2020-01-16 21:18:23",0.14710
4221852,murkru,"2020-01-16 22:20:41",0.25588
4255086,"Khalil Mejouate","2020-01-16 22:59:59",0.14247
4221852,murkru,"2020-01-16 23:17:22",0.24050
4126927,"Mohamed Rizwan","2020-01-16 23:30:12",0.32077
3009284,"M. Adeel Ajaib","2020-01-17 00:02:24",0.15487
4221852,murkru,"2020-01-17 00:14:07",0.23874
3009284,"M. Adeel Ajaib","2020-01-17 00:56:57",0.15384
3009284,"M. Adeel Ajaib","2020-01-17 01:04:43",0.15239
4255952,AT083067,"2020-01-17 01:08:01",0.12673
3939634,OccamsLightsaber,"2020-01-17 01:55:47",0.11377
4255909,"Wen chiang Lin","2020-01-17 02:02:03",11.58718
3939634,OccamsLightsaber,"2020-01-17 02:02:42",0.11371
4255886,AT083012,"2020-01-17 02:07:15",1.18287
4265102,KeRo,"2020-01-17 02:37:00",0.40890
4154450,Nazmulnnb,"2020-01-17 02:47:08",0.15298
4154450,Nazmulnnb,"2020-01-17 02:51:46",0.14717
4261982,"Sheldon #2","2020-01-17 03:08:55",0.14030
4261982,"Sheldon #2","2020-01-17 03:22:59",0.13373
3693021,vpathak605,"2020-01-17 04:05:36",0.82487
4221852,murkru,"2020-01-17 04:09:16",0.23801
4221852,murkru,"2020-01-17 04:25:15",0.23552
4221852,murkru,"2020-01-17 04:45:56",0.22810
3840313,NYao925,"2020-01-17 04:49:35",0.11533
4261873,Alpha_,"2020-01-17 05:01:39",0.23144
4201247,"John  #2","2020-01-17 05:02:42",0.14649
4195125,Артём,"2020-01-17 05:14:29",0.19911
4255982,wunjay0408,"2020-01-17 05:29:56",0.16800
4188179,"Masayo Hasegawa","2020-01-17 05:32:05",0.23184
4221852,murkru,"2020-01-17 05:35:54",0.22038
4188179,"Masayo Hasegawa","2020-01-17 05:40:46",0.13110
4195125,Артём,"2020-01-17 05:49:11",0.17600
4265529,daizhuoli,"2020-01-17 05:54:24",0.17422
3375192,prasarma,"2020-01-17 06:47:22",0.13393
4195125,Артём,"2020-01-17 07:06:02",0.13704
4221852,murkru,"2020-01-17 07:06:21",0.20635
4261873,Alpha_,"2020-01-17 07:27:29",0.22295
4250869,"Emi Yamada","2020-01-17 07:27:36",0.12745
3014184,MS_Training,"2020-01-17 07:28:04",0.14838
4256015,AT083076,"2020-01-17 07:29:41",0.72753
4261873,Alpha_,"2020-01-17 07:29:47",0.22259
4261873,Alpha_,"2020-01-17 07:36:48",0.21094
4194951,frozendurian,"2020-01-17 07:42:02",0.11937
4256467,s90210jacklen,"2020-01-17 07:43:26",0.11445
4194951,frozendurian,"2020-01-17 07:44:59",0.11926
3014184,MS_Training,"2020-01-17 07:48:58",0.13835
4261719,"alex #2","2020-01-17 07:53:44",0.14748
4261671,"Seyoung choi","2020-01-17 08:05:47",0.16451
3014184,MS_Training,"2020-01-17 08:11:47",0.13704
4195125,Артём,"2020-01-17 08:17:51",0.12796
4232997,yeyushengfan1997,"2020-01-17 08:18:02",0.19666
3799215,"kogasaka hirotaka","2020-01-17 08:29:46",0.13270
4253816,"Christian Singer","2020-01-17 08:46:51",0.14227
4251975,"Smriti #2","2020-01-17 09:30:37",0.61186
4256544,AT083004,"2020-01-17 09:33:32",0.19825
4255931,jasonwong1216,"2020-01-17 09:39:34",0.13731
4040228,Nazuna715,"2020-01-17 09:48:04",0.15389
4262888,kellylogan,"2020-01-17 09:55:23",0.11979
4256544,AT083004,"2020-01-17 10:08:29",0.14049
4228701,porwalabhay,"2020-01-17 10:23:44",0.13986
4262128,"Laurent #2","2020-01-17 10:43:09",0.11393
3460120,"Nihal Jain","2020-01-17 10:49:23",0.19905
3375192,prasarma,"2020-01-17 10:49:29",0.13232
4258268,"Ignacio Aredez","2020-01-17 10:58:12",0.12648
4266665,"Barun kumar Ratha","2020-01-17 11:02:19",0.18449
4214582,Mohneesh_Sreegirisetty,"2020-01-17 11:18:30",0.73766
4214582,Mohneesh_Sreegirisetty,"2020-01-17 11:23:06",0.14172
2152078,prosyakov,"2020-01-17 11:23:40",0.12697
2696185,RuobingZhang,"2020-01-17 11:24:05",15.13651
4214582,Mohneesh_Sreegirisetty,"2020-01-17 11:25:53",0.13538
4265529,daizhuoli,"2020-01-17 11:30:24",0.15885
4245440,GHajba,"2020-01-17 11:30:42",0.25481
4266823,AT083044,"2020-01-17 11:33:17",0.59508
4258254,MasWho,"2020-01-17 11:36:47",0.29150
4258254,MasWho,"2020-01-17 11:37:24",0.28960
4067361,"Emma Kanbar","2020-01-17 11:38:33",0.13995
4266911,"Hossein Hosseini","2020-01-17 11:59:44",0.12334
3493335,sushant2711,"2020-01-17 12:07:43",0.13817
4204230,"Arram Bhaskar","2020-01-17 12:10:23",0.15752
4265529,daizhuoli,"2020-01-17 12:25:54",0.11998
4265529,daizhuoli,"2020-01-17 12:33:04",0.11642
4265529,daizhuoli,"2020-01-17 12:38:58",0.11594
4261119,FargoseCyrus,"2020-01-17 12:43:58",0.30488
3427871,"Zhenyu Lin","2020-01-17 12:55:34",0.30891
4261119,FargoseCyrus,"2020-01-17 13:06:06",0.21169
3511165,Irillit,"2020-01-17 13:10:16",0.12908
4214582,Mohneesh_Sreegirisetty,"2020-01-17 13:12:48",0.13137
4244519,"Jay Saha","2020-01-17 13:24:28",0.18927
3246727,"Lorenzo Pagliaro","2020-01-17 13:32:23",0.15607
3427871,"Zhenyu Lin","2020-01-17 13:32:36",0.19165
4244519,"Jay Saha","2020-01-17 13:35:30",0.18658
3791135,sakshi1602,"2020-01-17 13:37:14",0.25447
4214582,Mohneesh_Sreegirisetty,"2020-01-17 13:40:06",0.13004
3792530,lemontree0905,"2020-01-17 13:44:26",0.11822
4267321,KaggleEhsan,"2020-01-17 14:09:05",0.11543
3728114,kumarv78,"2020-01-17 14:12:42",0.14451
4245440,GHajba,"2020-01-17 14:14:25",0.24044
4267416,"Luciano Carlos","2020-01-17 14:28:52",0.19734
4258647,mqiuluo,"2020-01-17 14:41:09",0.21965
3889621,"Jiang Yikang","2020-01-17 15:00:31",0.11728
4253816,"Christian Singer","2020-01-17 15:14:40",0.14103
3306455,changao,"2020-01-17 15:16:01",0.17440
1637313,sahiltinky,"2020-01-17 15:19:44",0.19402
4254609,Mopcku,"2020-01-17 15:21:20",0.13568
4244088,"kiki #2","2020-01-17 15:22:12",0.19415
4239617,"Sidharth Jain","2020-01-17 15:27:10",0.40890
4079554,"Jordan Wegner","2020-01-17 15:28:23",0.20778
3743157,"Josh Lim","2020-01-17 15:34:43",0.12693
4267552,"Malgorzata Pawlus","2020-01-17 15:39:52",0.13679
4217322,yousuke4126,"2020-01-17 16:05:29",0.14178
4267552,"Malgorzata Pawlus","2020-01-17 16:09:16",0.13667
4217322,yousuke4126,"2020-01-17 16:11:13",0.13824
4078998,"Nathan Janniaux","2020-01-17 16:21:00",0.15707
4217322,yousuke4126,"2020-01-17 16:22:09",0.13492
4266870,"Tom Allen","2020-01-17 16:28:45",0.39412
4079554,"Jordan Wegner","2020-01-17 16:56:22",0.19025
4079554,"Jordan Wegner","2020-01-17 17:01:08",0.14361
4204003,"Hrishabh Raj","2020-01-17 17:10:03",0.13766
4126111,"Alex Huarcaya","2020-01-17 17:34:54",0.12342
4244088,"kiki #2","2020-01-17 17:58:51",0.14887
4267656,"Peyman Nasiri","2020-01-17 18:36:28",0.11533
4267656,"Peyman Nasiri","2020-01-17 18:45:57",0.11533
4268187,DataInsight,"2020-01-17 19:03:03",0.10649
4181214,"Briac Lg","2020-01-17 19:12:02",6.56085
4249192,"Christine Campigotto","2020-01-17 19:22:39",0.19329
4267656,"Peyman Nasiri","2020-01-17 19:27:58",0.11527
4267656,"Peyman Nasiri","2020-01-17 19:32:43",0.11520
3861816,Team28,"2020-01-17 20:06:59",0.20491
4138817,"Tim L #2","2020-01-17 20:14:16",0.18284
3861912,"TEAM 43","2020-01-17 20:14:37",0.15411
4068465,"Thomas Sherk","2020-01-17 20:14:46",0.12764
4258390,"Connor Morze","2020-01-17 20:15:39",0.11730
4138817,"Tim L #2","2020-01-17 20:32:30",0.16267
3601578,SpIIIII,"2020-01-17 20:41:20",0.14603
3971525,"Lars Palzer","2020-01-17 20:59:43",0.11824
4204805,"Sina #2","2020-01-17 21:06:45",0.66189
3792530,lemontree0905,"2020-01-17 22:36:04",0.11816
4258887,"Klaire F Bielonko","2020-01-17 22:54:35",0.14063
3910907,"Rui Almeida","2020-01-18 00:02:20",0.12016
3910907,"Rui Almeida","2020-01-18 00:07:07",0.12012
3910907,"Rui Almeida","2020-01-18 00:09:06",0.11995
3910907,"Rui Almeida","2020-01-18 00:22:44",0.11911
3910907,"Rui Almeida","2020-01-18 00:46:35",0.11897
3861890,"Chicken Royale","2020-01-18 01:27:51",0.56643
3861890,"Chicken Royale","2020-01-18 01:43:37",0.46451
4268968,"Fabio Polini","2020-01-18 01:50:17",0.19159
4268975,YKLO,"2020-01-18 01:54:44",0.72753
4221482,"Shang Gao","2020-01-18 02:06:47",0.15316
3879391,"Nick T","2020-01-18 02:31:04",0.14691
4259529,"Suleman Khoja","2020-01-18 02:44:26",8.60668
4161198,"shyrose razwani","2020-01-18 02:52:38",0.22425
4259529,"Suleman Khoja","2020-01-18 02:55:54",0.16770
1750507,"Anwar Sadat Ayub ","2020-01-18 03:10:32",0.19734
4248725,"Trevor McInroe","2020-01-18 03:16:51",0.15948
4249700,"Richard Paquin Morel","2020-01-18 03:33:31",0.15096
4141803,CodeSeterpie,"2020-01-18 03:37:02",0.24119
4141803,CodeSeterpie,"2020-01-18 03:40:13",0.23934
4249700,"Richard Paquin Morel","2020-01-18 03:56:59",0.13730
2194803,"Sadil Khan ","2020-01-18 04:23:10",0.25118
2194803,"Sadil Khan ","2020-01-18 04:31:15",0.14041
2194803,"Sadil Khan ","2020-01-18 04:38:22",0.13896
4265649,freethinker_guan,"2020-01-18 04:43:06",0.17414
2194803,"Sadil Khan ","2020-01-18 04:45:38",0.13819
2194803,"Sadil Khan ","2020-01-18 04:48:51",0.13800
4269094,Jumpei,"2020-01-18 04:51:52",0.43149
4210795,"saurabh sachdev","2020-01-18 04:57:39",0.25354
3127998,cobla,"2020-01-18 05:30:11",0.17116
4249700,"Richard Paquin Morel","2020-01-18 05:36:17",0.12262
3127998,cobla,"2020-01-18 05:43:44",0.16431
4255931,jasonwong1216,"2020-01-18 05:53:10",0.13682
4032735,syoshinaga,"2020-01-18 06:09:24",0.13016
2372894,Yishao,"2020-01-18 06:10:18",0.12050
2372894,Yishao,"2020-01-18 06:54:40",0.11829
4269553,shiqi_yao,"2020-01-18 07:00:17",0.15987
4238482,"Morpheus #2","2020-01-18 07:27:22",9.45345
4256980,Loui,"2020-01-18 07:40:05",0.15196
928949,soukura,"2020-01-18 08:05:55",0.13110
4256139,AT083074,"2020-01-18 08:11:33",0.12521
4104010,R2D2,"2020-01-18 08:34:05",0.58552
4269779,"Georgii Kislukhin","2020-01-18 08:40:28",9.45417
4269779,"Georgii Kislukhin","2020-01-18 09:00:51",9.45380
4269757,"Andrey Gofman","2020-01-18 09:08:26",0.11726
3792530,lemontree0905,"2020-01-18 09:10:21",0.11765
4269757,"Andrey Gofman","2020-01-18 09:18:18",0.11717
4269887,matrixlin233,"2020-01-18 09:19:43",2.09550
4269757,"Andrey Gofman","2020-01-18 09:20:04",0.11668
4269887,matrixlin233,"2020-01-18 09:24:11",0.14822
3542902,akhil1112,"2020-01-18 09:27:50",0.22975
4270033,"Daniel Burkov","2020-01-18 09:29:20",0.14913
3542902,akhil1112,"2020-01-18 09:35:58",0.13953
4269765,"Brink Brunk","2020-01-18 10:15:57",0.40785
4269630,kurekure,"2020-01-18 10:18:49",0.26361
4122606,"Andrew #4","2020-01-18 10:32:22",0.11970
4268242,"Vishal #2","2020-01-18 10:41:12",0.15188
4204805,"Sina #2","2020-01-18 10:41:37",0.16732
3542902,akhil1112,"2020-01-18 10:42:00",0.13609
1217690,kaushikishar,"2020-01-18 10:45:00",10.74740
4269743,DevonC,"2020-01-18 10:47:37",0.14405
4122606,"Andrew #4","2020-01-18 10:47:51",0.11938
3647755,vlados547,"2020-01-18 10:50:19",0.13061
4253816,"Christian Singer","2020-01-18 10:50:50",0.13879
4268878,joshikaa,"2020-01-18 10:54:21",0.32410
1217690,kaushikishar,"2020-01-18 10:57:27",0.37079
4253816,"Christian Singer","2020-01-18 11:00:34",0.13747
4270046,Jalaj,"2020-01-18 11:01:14",0.31180
4032735,syoshinaga,"2020-01-18 11:13:25",0.12089
4269743,DevonC,"2020-01-18 11:13:57",0.14317
4122606,"Andrew #4","2020-01-18 11:15:08",0.11903
2625260,"Richard V","2020-01-18 11:23:13",0.14225
3537052,"Andrey Palaev","2020-01-18 11:29:38",0.12007
4122606,"Andrew #4","2020-01-18 11:34:13",0.11854
4251542,"ken kyogoku","2020-01-18 11:41:15",0.24227
4269773,IvanBazanov,"2020-01-18 11:42:07",0.17163
4253346,"Yoshiyuki Minami","2020-01-18 11:44:57",0.14148
4266600,"Jesper Wulff","2020-01-18 11:48:57",0.20287
4269224,"Anton #2","2020-01-18 11:56:42",0.13797
4261374,"Chapwit Na Muangtoun","2020-01-18 11:59:23",0.15710
4268242,"Vishal #2","2020-01-18 12:04:10",0.14761
4261374,"Chapwit Na Muangtoun","2020-01-18 12:22:17",0.15064
4261374,"Chapwit Na Muangtoun","2020-01-18 12:24:02",0.13698
4270140,misteret,"2020-01-18 12:36:52",0.16581
4070261,"Krzysztof Błach","2020-01-18 12:38:36",0.17913
4167748,PG,"2020-01-18 12:39:52",9.45403
4214582,Mohneesh_Sreegirisetty,"2020-01-18 12:42:27",0.12853
4194951,frozendurian,"2020-01-18 12:46:33",0.11897
4270479,ooooooh,"2020-01-18 12:49:05",0.11548
4268242,"Vishal #2","2020-01-18 12:49:40",0.14116
4167748,PG,"2020-01-18 12:51:27",0.19473
3790890,DebasishPati,"2020-01-18 12:53:52",0.19619
4266600,"Jesper Wulff","2020-01-18 12:57:00",0.17812
4167748,PG,"2020-01-18 12:57:40",0.13492
4253346,"Yoshiyuki Minami","2020-01-18 13:08:11",0.13020
4269094,Jumpei,"2020-01-18 13:22:34",0.14135
3774613,"Alexander Shein","2020-01-18 13:44:00",0.15097
4270427,"Bulat Ismagilov","2020-01-18 14:00:06",0.18279
4270427,"Bulat Ismagilov","2020-01-18 14:08:05",0.16710
4270686,adel,"2020-01-18 14:10:40",0.20491
4269630,kurekure,"2020-01-18 14:17:38",0.13798
4032735,syoshinaga,"2020-01-18 14:29:24",0.11993
4270686,adel,"2020-01-18 14:40:49",0.19159
4270580,riceisland,"2020-01-18 14:57:40",1.16083
4194951,frozendurian,"2020-01-18 14:58:04",0.11722
3537052,"Andrey Palaev","2020-01-18 15:12:25",0.11946
4239238,OldSchoolVienna,"2020-01-18 15:30:14",0.23319
4239238,OldSchoolVienna,"2020-01-18 15:39:53",0.23008
4269630,kurekure,"2020-01-18 16:08:11",0.13761
1637313,sahiltinky,"2020-01-18 16:19:00",0.19276
4248725,"Trevor McInroe","2020-01-18 16:25:04",0.15108
4248725,"Trevor McInroe","2020-01-18 16:44:37",0.15003
4237276,wasupandceacar,"2020-01-18 17:11:45",0.12079
4270686,adel,"2020-01-18 17:12:20",0.15203
4237276,wasupandceacar,"2020-01-18 17:14:43",0.11961
4185668,"Prashant ","2020-01-18 17:41:30",0.11768
4183882,"Guru #3","2020-01-18 17:47:17",0.28161
1217690,kaushikishar,"2020-01-18 18:00:24",0.11571
1217690,kaushikishar,"2020-01-18 18:02:34",0.11543
4266600,"Jesper Wulff","2020-01-18 18:16:26",0.14149
1217690,kaushikishar,"2020-01-18 18:18:11",0.11543
1217690,kaushikishar,"2020-01-18 18:20:10",0.11542
1217690,kaushikishar,"2020-01-18 18:22:47",0.11542
4120893,"Enrique Abad","2020-01-18 18:23:54",0.16214
4127314,"Ayush Kumar","2020-01-18 18:24:33",0.13347
1222474,"Rafael Schlatter","2020-01-18 19:59:29",0.12196
1222474,"Rafael Schlatter","2020-01-18 20:03:56",0.12184
1222474,"Rafael Schlatter","2020-01-18 20:14:06",0.12163
4266600,"Jesper Wulff","2020-01-18 20:15:46",0.12884
4271452,kaushik762,"2020-01-18 20:34:51",0.11551
4271452,kaushik762,"2020-01-18 20:42:09",0.11548
4251045,"federico amorin","2020-01-18 20:46:59",0.14718
4271452,kaushik762,"2020-01-18 20:58:36",0.11546
4215173,"Rajesh Balakrishnan #2","2020-01-18 21:09:31",0.15455
4167004,"Szymon Tworkowski","2020-01-18 21:36:46",0.12815
2373673,"Vitalii Mokin","2020-01-18 21:42:25",24.21417
2373673,"Vitalii Mokin","2020-01-18 21:45:37",0.13252
2373673,"Vitalii Mokin","2020-01-18 21:58:30",0.13189
4252675,"Yasuhide Kajitani","2020-01-18 22:32:24",0.12096
4271660,"Hanwen Bi","2020-01-18 22:33:37",0.17416
4095254,"Ethan Wang #3","2020-01-18 23:05:12",0.12255
3862205,"Nicole ","2020-01-19 00:18:42",0.15262
4272053,nWo,"2020-01-19 00:39:59",0.10088
4260161,"Brian Hoehn","2020-01-19 00:55:33",0.14039
4217322,yousuke4126,"2020-01-19 01:17:07",0.11687
4264790,"Yifei Chen","2020-01-19 01:50:06",0.13925
2386198,"LAH NJIT","2020-01-19 02:22:11",0.19015
3745577,saratbhargava,"2020-01-19 02:26:45",0.12086
4268770,"Lee Mc Donald","2020-01-19 02:34:01",0.13189
4270789,"Andrey Alexandre","2020-01-19 02:49:59",0.15191
3262187,"Espen Hestdahl","2020-01-19 03:07:37",0.11748
4267427,zhbxyz,"2020-01-19 03:22:21",0.17426
3740535,wentixiaogege,"2020-01-19 03:37:57",0.00000
1950772,UyangaS,"2020-01-19 03:40:17",0.21289
4272346,biligunb,"2020-01-19 03:40:52",0.21289
